Body, Pos x, Pos y, Pos z, , Vel x, Vel y, Vel z
14,-0.0249299,0.346359,-0.716789, ,14.0963,7.43858,3.28436,
15,-8.8218,2.21672,-2.28804, ,-8.97304,0.823206,-0.985387,
16,-0.0260736,0.0332269,-0.000246681, ,1.61759,-7.51304,-13.8924,
17,9.23948,3.01154,2.18133, ,8.64763,3.22323,2.3658,
18,0.726676,0.599818,-0.212067, ,-3.23888,-3.39752,-3.88495,
19,-0.815151,1.40034,0.382346, ,-4.00751,6.82232,0.443236,
20,-0.140017,0.0936351,-0.0333207, ,-2.89482,-7.69095,-16.3387,
21,2.79283,1.79603,0.298156, ,5.07324,2.53562,-0.992221,
22,-0.215912,2.93152,2.14379, ,-2.01617,6.7672,5.31231,
23,-1.76854,1.3724,1.47924, ,-1.13,-0.0759961,1.0447,
24,0.214932,0.528604,-0.0984937, ,2.55932,0.36032,-1.05798,
25,-0.260393,0.0303311,-0.00987056, ,-11.3597,-12.3816,7.99064,
26,-0.189412,0.102391,-0.297496, ,-5.1347,9.05372,-4.1785,
27,-1.46665,-5.36873,14.0314, ,-1.62992,-6.24795,16.3721,
28,-0.319422,0.023755,-0.0722825, ,-8.44979,-5.25534,9.24685,
29,1.01709,-0.299825,1.17853, ,-0.644069,0.992229,-2.34087,
30,-0.305849,0.333116,-0.0424578, ,-8.25873,-16.7436,-7.28059,
31,-0.453293,0.0970037,0.106278, ,6.64305,-5.59624,-3.59369,
32,-0.258732,0.165529,-0.460122, ,-7.45839,-4.51466,-13.9323,
33,0.085419,-1.08042,0.44772, ,10.0861,-8.70845,0.325498,
34,-0.171548,0.00310662,-0.215632, ,12.409,-23.864,10.8576,
35,-7.31137,-6.5817,-9.53916, ,-8.1945,-6.78914,-10.5456,
36,-2.15748,-0.109158,-15.6756, ,-3.16046,-0.395139,-17.468,
37,0.520236,-0.149561,-1.05243, ,-8.13438,-3.01964,-2.72311,
38,-0.335844,-0.00216775,-0.0186277, ,8.91699,7.28683,-7.06701,
39,-0.273943,-0.158275,-0.10967, ,17.9026,-12.5147,9.14936,
40,4.05745,-1.29452,6.00841, ,2.01085,-0.60981,6.21472,
41,-0.211825,-0.094962,-0.169646, ,-6.5428,-22.5581,15.3132,
42,3.27269,0.422563,-0.981206, ,7.17689,-0.0209992,-5.57897,
43,0.00636384,-0.432597,-0.152002, ,-4.28436,-1.3514,7.65165,
44,-0.219275,0.0525657,-0.00951084, ,-10.0336,7.59222,-8.79804,
45,-0.245425,0.096015,-0.200242, ,2.52904,-10.23,3.80604,
46,2.10648,-0.342026,4.51343, ,0.108979,-0.834288,0.747756,
47,-0.683527,-0.344574,-0.327467, ,-14.0122,4.8804,-1.20279,
48,-0.972995,-1.53256,-0.964481, ,-4.02146,-5.04439,-2.09538,
49,-0.44609,-0.458102,0.229379, ,-5.33915,-5.88026,0.166384,
0,-0.41032,-0.396873,-1.24597, ,8.47739,-1.29218,1.95487,
1,-0.0835205,0.037784,0.15691, ,-17.0716,-8.58081,6.23117,
2,0.34051,-0.0578667,-0.179129, ,8.68352,3.46505,-10.9294,
3,-0.199011,0.225658,-0.244881, ,5.0522,13.5669,0.487576,
4,0.172163,0.165518,-0.251526, ,-6.37219,-0.378105,15.6367,
5,-0.271493,0.469291,0.237584, ,-2.99143,5.24176,-7.86858,
6,0.109007,1.29514,-0.627002, ,1.63502,-3.98371,0.95582,
7,11.2158,-1.7716,8.15032, ,12.0816,-2.19098,9.77905,
8,-0.157206,0.130752,-0.151828, ,2.84542,21.809,5.46716,
9,-0.06099,0.255442,-0.339372, ,13.2355,6.67153,4.71488,
10,-0.338757,0.0774558,0.173272, ,-5.31359,-7.80616,-11.7778,
11,-0.292474,0.00156329,-0.277182, ,-0.149983,6.30592,3.87185,
12,-0.406113,1.00576,-1.30867, ,3.48969,2.94685,6.6646,
13,-0.148891,0.115178,-0.183013, ,-3.44858,11.7334,-9.96615,
14,-0.0109167,0.353657,-0.713198, ,14.0132,7.29871,3.59129,
15,-8.83077,2.21755,-2.28902, ,-8.97072,0.822648,-0.984803,
16,-0.0255238,0.0258841,-0.0144871, ,0.549736,-7.34285,-14.2405,
17,9.24813,3.01477,2.1837, ,8.64569,3.22259,2.36539,
18,0.723303,0.596347,-0.215942, ,-3.37287,-3.47119,-3.875,
19,-0.819132,1.40711,0.38277, ,-3.9811,6.76558,0.423924,
20,-0.144449,0.0852787,-0.0506982, ,-4.43184,-8.35643,-17.3775,
21,2.79788,1.79856,0.297161, ,5.05925,2.52747,-0.994361,
22,-0.217929,2.93827,2.14909, ,-2.01682,6.75499,5.30269,
23,-1.76965,1.37231,1.48027, ,-1.11264,-0.0880476,1.02764,
24,0.2173,0.528721,-0.0995944, ,2.36892,0.117505,-1.10072,
25,-0.271465,0.018445,-0.00354141, ,-11.0723,-11.8861,6.32915,
26,-0.194987,0.111522,-0.299778, ,-5.575,9.13143,-2.28141,
27,-1.46828,-5.37498,14.0478, ,-1.62982,-6.24761,16.3713,
28,-0.326655,0.0181865,-0.061918, ,-7.23305,-5.56846,10.3645,
29,1.01641,-0.298821,1.17615, ,-0.677588,1.00448,-2.38003,
30,-0.313817,0.315542,-0.0500263, ,-7.96786,-17.574,-7.5685,
31,-0.445807,0.0911854,0.102086, ,7.4858,-5.81831,-4.19116,
32,-0.265887,0.160747,-0.473003, ,-7.15441,-4.7827,-12.8811,
33,0.0954863,-1.08904,0.447998, ,10.0673,-8.62163,0.278681,
34,-0.16024,-0.0192207,-0.204047, ,11.3081,-22.3273,11.5848,
35,-7.31957,-6.58849,-9.5497, ,-8.19389,-6.78857,-10.5448,
36,-2.16064,-0.109553,-15.6931, ,-3.16036,-0.395143,-17.4671,
37,0.512032,-0.152553,-1.05505, ,-8.2042,-2.99259,-2.62678,
38,-0.325002,0.00636982,-0.0275795, ,10.8426,8.53756,-8.95174,
39,-0.25563,-0.16929,-0.100783, ,18.3129,-11.0144,8.887,
40,4.05946,-1.29512,6.01462, ,2.00895,-0.609029,6.21178,
41,-0.219025,-0.116468,-0.153813, ,-7.20037,-21.5055,15.8334,
42,3.27985,0.422542,-0.98678, ,7.16177,-0.0211321,-5.57421,
43,0.00191647,-0.433557,-0.144336, ,-4.44737,-0.959565,7.66613,
44,-0.230911,0.0594248,-0.0196105, ,-11.6368,6.85914,-10.0997,
45,-0.241338,0.0855212,-0.196215, ,4.08728,-10.4938,4.02702,
46,2.10659,-0.34286,4.51417, ,0.105892,-0.833438,0.741111,
47,-0.697289,-0.339498,-0.32857, ,-13.7619,5.07555,-1.10262,
48,-0.976997,-1.53757,-0.966557, ,-4.00262,-5.0074,-2.07665,
49,-0.451305,-0.463734,0.229366, ,-5.21475,-5.6321,-0.012871,
0,-0.401818,-0.398123,-1.24392, ,8.50107,-1.25022,2.05368,
1,-0.101064,0.0292394,0.162386, ,-17.5434,-8.54465,5.47547,
2,0.348842,-0.0543183,-0.190039, ,8.33215,3.5484,-10.9096,
3,-0.19376,0.237437,-0.24392, ,5.25135,11.779,0.960808,
4,0.165243,0.165009,-0.235757, ,-6.91965,-0.508857,15.769,
5,-0.27444,0.474211,0.229424, ,-2.94648,4.91918,-8.15935,
6,0.110626,1.29106,-0.626012, ,1.61903,-4.07249,0.990672,
7,11.2279,-1.77379,8.1601, ,12.0807,-2.19081,9.7784,
8,-0.155109,0.151032,-0.148658, ,2.09691,20.2806,3.17031,
9,-0.0484877,0.261454,-0.334013, ,12.5024,6.01179,5.3594,
10,-0.343914,0.0695258,0.160342, ,-5.15707,-7.93004,-12.9293,
11,-0.291701,0.00870325,-0.27216, ,0.773527,7.13996,5.02202,
12,-0.402609,1.00866,-1.30195, ,3.50409,2.90061,6.72361,
13,-0.154246,0.127264,-0.19199, ,-5.35476,12.0867,-8.97726,
14,0.00300865,0.360817,-0.709306, ,13.9254,7.15946,3.89194,
15,-8.83974,2.21837,-2.29001, ,-8.9684,0.822092,-0.98422,
16,-0.0260325,0.0187346,-0.0291048, ,-0.508631,-7.14949,-14.6177,
17,9.25677,3.01799,2.18606, ,8.64375,3.22195,2.36498,
18,0.719794,0.592801,-0.219807, ,-3.50857,-3.54536,-3.86471,
19,-0.823087,1.41382,0.383175, ,-3.95494,6.70936,0.404871,
20,-0.150479,0.0766465,-0.06915, ,-6.03024,-8.63221,-18.4519,
21,2.80293,1.80108,0.296165, ,5.04532,2.51936,-0.996489,
22,-0.219947,2.94502,2.15438, ,-2.01746,6.74283,5.2931,
23,-1.77074,1.37221,1.48128, ,-1.09529,-0.100073,1.01059,
24,0.219478,0.528597,-0.100741, ,2.17754,-0.124143,-1.14654,
25,-0.283326,0.00736437,0.000292858, ,-11.8605,-11.0806,3.83427,
26,-0.20082,0.120642,-0.300203, ,-5.83294,9.11992,-0.42517,
27,-1.46991,-5.38123,14.0642, ,-1.62971,-6.24727,16.3704,
28,-0.332168,0.0123483,-0.0497511, ,-5.51254,-5.83829,12.1669,
29,1.0157,-0.297804,1.17373, ,-0.711192,1.01668,-2.41922,
30,-0.321424,0.297085,-0.0579024, ,-7.60745,-18.4578,-7.87612,
31,-0.437401,0.0851341,0.097258, ,8.40658,-6.05124,-4.82845,
32,-0.272755,0.155753,-0.484902, ,-6.86873,-4.99383,-11.8986,
33,0.105534,-1.09758,0.448231, ,10.0478,-8.53571,0.232745,
34,-0.150108,-0.0403388,-0.191911, ,10.1318,-21.1181,12.1366,
35,-7.32776,-6.59528,-9.56025, ,-8.19329,-6.78801,-10.5441,
36,-2.1638,-0.109948,-15.7105, ,-3.16026,-0.395148,-17.4662,
37,0.503758,-0.155518,-1.05758, ,-8.27324,-2.96481,-2.52971,
38,-0.312343,0.0162325,-0.0387164, ,12.6587,9.86271,-11.1369,
39,-0.236954,-0.178687,-0.0923901, ,18.6765,-9.39705,8.39311,
40,4.06147,-1.29573,6.02083, ,2.00705,-0.60825,6.20886,
41,-0.22689,-0.13732,-0.137163, ,-7.86509,-20.8521,16.65,
42,3.287,0.422521,-0.992349, ,7.14672,-0.0212619,-5.56945,
43,-0.00270042,-0.434119,-0.136657, ,-4.6169,-0.562502,7.67897,
44,-0.24395,0.0652066,-0.0307008, ,-13.0391,5.78177,-11.0903,
45,-0.236014,0.0751459,-0.192014, ,5.32439,-10.3753,4.20095,
46,2.10669,-0.343692,4.5149, ,0.102807,-0.832587,0.734471,
47,-0.710804,-0.334238,-0.329574, ,-13.5149,5.26041,-1.0043,
48,-0.980981,-1.54254,-0.968615, ,-3.9839,-4.97069,-2.05801,
49,-0.456393,-0.46912,0.229177, ,-5.08786,-5.38545,-0.189312,
0,-0.393294,-0.399331,-1.24176, ,8.52414,-1.2079,2.15261,
1,-0.11906,0.0207423,0.167093, ,-17.9961,-8.49711,4.70712,
2,0.356834,-0.0506891,-0.200924, ,7.99179,3.62917,-10.8848,
3,-0.188346,0.247442,-0.24246, ,5.41407,10.0048,1.4599,
4,0.157758,0.164381,-0.219889, ,-7.48543,-0.627686,15.8673,
5,-0.277339,0.478804,0.22098, ,-2.8993,4.59355,-8.44388,
6,0.112229,1.2869,-0.624986, ,1.6028,-4.16203,1.02571,
7,11.24,-1.77598,8.16988, ,12.0799,-2.19063,9.77776,
8,-0.154036,0.169704,-0.147617, ,1.07299,18.6716,1.04012,
9,-0.0367295,0.266856,-0.328047, ,11.7581,5.40251,5.96608,
10,-0.34893,0.0614891,0.146141, ,-5.01543,-8.03668,-14.2014,
11,-0.289986,0.0167054,-0.265971, ,1.71459,8.00217,6.18821,
12,-0.39909,1.01152,-1.29517, ,3.51851,2.85392,6.7828,
13,-0.161084,0.1396,-0.200053, ,-6.8379,12.3353,-8.06269,
14,0.0168421,0.367838,-0.70512, ,13.8334,7.02113,4.18631,
15,-8.84871,2.21919,-2.29099, ,-8.96609,0.821537,-0.983639,
16,-0.0275879,0.0117949,-0.0440979, ,-1.55546,-6.93969,-14.993,
17,9.26542,3.02121,2.18843, ,8.64182,3.22132,2.36458,
18,0.716148,0.589181,-0.223661, ,-3.64606,-3.62008,-3.85407,
19,-0.827016,1.42047,0.383561, ,-3.92901,6.65363,0.386066,
20,-0.15811,0.068114,-0.0886063, ,-7.63042,-8.53252,-19.4563,
21,2.80796,1.80359,0.295166, ,5.03142,2.51127,-0.998606,
22,-0.221965,2.95175,2.15967, ,-2.01809,6.73073,5.28356,
23,-1.77182,1.3721,1.48228, ,-1.07797,-0.112072,0.993545,
24,0.221463,0.528232,-0.101936, ,1.9847,-0.364947,-1.19549,
25,-0.296288,-0.00238051,0.000775481, ,-12.9619,-9.74488,0.482623,
26,-0.206737,0.129674,-0.298786, ,-5.91648,9.03167,1.4165,
27,-1.47154,-5.38747,14.0805, ,-1.6296,-6.24693,16.3696,
28,-0.334614,0.00719059,-0.0366872, ,-2.44668,-5.15767,13.064,
29,1.01496,-0.296775,1.17128, ,-0.744884,1.02884,-2.45843,
30,-0.328585,0.277687,-0.066103, ,-7.16062,-19.3976,-8.20056,
31,-0.427978,0.0788283,0.0917471, ,9.42287,-6.30583,-5.51095,
32,-0.279355,0.150598,-0.495878, ,-6.59995,-5.15511,-10.9764,
33,0.115562,-1.10603,0.448419, ,10.0278,-8.45068,0.187676,
34,-0.141122,-0.0604764,-0.179292, ,8.98652,-20.1377,12.619,
35,-7.33595,-6.60206,-9.57079, ,-8.19269,-6.78744,-10.5433,
36,-2.16696,-0.110343,-15.728, ,-3.16016,-0.395153,-17.4654,
37,0.495417,-0.158455,-1.06001, ,-8.34148,-2.93632,-2.43188,
38,-0.2993,0.026253,-0.0503424, ,13.0435,10.0205,-11.626,
39,-0.218134,-0.18626,-0.084862, ,18.8198,-7.57336,7.52816,
40,4.06347,-1.29634,6.02704, ,2.00516,-0.607473,6.20594,
41,-0.235151,-0.158016,-0.119223, ,-8.261,-20.6967,17.9403,
42,3.29413,0.422499,-0.997914, ,7.13175,-0.0213887,-5.56469,
43,-0.00749444,-0.434277,-0.128966, ,-4.79402,-0.157964,7.69098,
44,-0.258349,0.0696483,-0.0426695, ,-14.3983,4.44176,-11.9688,
45,-0.229921,0.065199,-0.18771, ,6.09307,-9.94687,4.30358,
46,2.10679,-0.344524,4.51563, ,0.0997232,-0.831736,0.727835,
47,-0.724075,-0.328802,-0.330482, ,-13.2711,5.43579,-0.907724,
48,-0.984946,-1.54747,-0.970655, ,-3.96529,-4.93425,-2.03949,
49,-0.461351,-0.47426,0.228814, ,-4.95838,-5.14001,-0.363077,
0,-0.384748,-0.400497,-1.23951, ,8.54662,-1.1652,2.25165,
1,-0.137489,0.0123015,0.171014, ,-18.4293,-8.44076,3.92136,
2,0.364495,-0.0469813,-0.211779, ,7.66162,3.70779,-10.8552,
3,-0.182829,0.255624,-0.240459, ,5.51662,8.18181,2.00057,
4,0.149688,0.16365,-0.203961, ,-8.07033,-0.73136,15.9282,
5,-0.280189,0.48307,0.212257, ,-2.8495,4.26546,-8.7229,
6,0.113815,1.28265,-0.623925, ,1.58635,-4.25234,1.06096,
7,11.2521,-1.77817,8.17966, ,12.079,-2.19046,9.77712,
8,-0.154084,0.186909,-0.148449, ,-0.0477482,17.2051,-0.831785,
9,-0.0257279,0.271694,-0.321511, ,11.0016,4.83811,6.53562,
10,-0.353845,0.0533745,0.130509, ,-4.91466,-8.11461,-15.6323,
11,-0.287283,0.0255924,-0.258569, ,2.70309,8.88696,7.40253,
12,-0.395557,1.01432,-1.28832, ,3.53293,2.80677,6.84218,
13,-0.169079,0.152032,-0.20743, ,-7.99515,12.4325,-7.37738,
14,0.0305798,0.374722,-0.700645, ,13.7377,6.88391,4.47446,
15,-8.85767,2.22001,-2.29198, ,-8.96378,0.820983,-0.983058,
16,-0.030184,0.00507385,-0.0594458, ,-2.59603,-6.72104,-15.348,
17,9.27406,3.02443,2.19079, ,8.6399,3.22068,2.36417,
18,0.712363,0.585486,-0.227504, ,-3.78543,-3.69538,-3.84306,
19,-0.830919,1.42707,0.383928, ,-3.90331,6.59838,0.367498,
20,-0.16737,0.0599045,-0.108943, ,-9.26064,-8.20943,-20.3363,
21,2.81298,1.80609,0.294166, ,5.01758,2.50322,-1.00071,
22,-0.223983,2.95847,2.16494, ,-2.01871,6.71869,5.27406,
23,-1.77288,1.37197,1.48325, ,-1.06067,-0.124044,0.976507,
24,0.223253,0.527627,-0.103184, ,1.78998,-0.605214,-1.24756,
25,-0.309956,-0.0102983,-0.00214824, ,-13.6686,-7.91776,-2.92373,
26,-0.212571,0.138568,-0.295509, ,-5.8346,8.8942,3.27728,
27,-1.47317,-5.39372,14.0969, ,-1.6295,-6.24659,16.3687,
28,-0.333704,0.00329815,-0.0239608, ,0.909804,-3.89244,12.7263,
29,1.01418,-0.295734,1.16878, ,-0.778663,1.04096,-2.49768,
30,-0.335194,0.257291,-0.0746395, ,-6.6096,-20.3962,-8.53658,
31,-0.417417,0.0722231,0.0855027, ,10.5611,-6.60516,-6.24438,
32,-0.285702,0.145325,-0.505987, ,-6.34709,-5.2732,-10.109,
33,0.125569,-1.11439,0.448562, ,10.0073,-8.36653,0.143464,
34,-0.133217,-0.0797864,-0.166222, ,7.90427,-19.31,13.0695,
35,-7.34414,-6.60885,-9.58133, ,-8.19209,-6.78688,-10.5426,
36,-2.17012,-0.110738,-15.7455, ,-3.16007,-0.395158,-17.4645,
37,0.487008,-0.161362,-1.06235, ,-8.40887,-2.90712,-2.33331,
38,-0.286461,0.0360245,-0.0609165, ,12.8385,9.77146,-10.5741,
39,-0.199925,-0.192009,-0.0784227, ,18.2091,-5.74905,6.4393,
40,4.06548,-1.29695,6.03324, ,2.00326,-0.606697,6.20302,
41,-0.242758,-0.178759,-0.0997471, ,-7.6069,-20.7428,19.4755,
42,3.30125,0.422478,-1.00347, ,7.11685,-0.0215124,-5.55995,
43,-0.0124739,-0.434021,-0.121263, ,-4.97948,0.256449,7.70288,
44,-0.274153,0.0722102,-0.0554447, ,-15.8046,2.56188,-12.7751,
45,-0.223623,0.0558751,-0.183319, ,6.29772,-9.32389,4.39106,
46,2.10689,-0.345355,4.51635, ,0.0966403,-0.830885,0.721203,
47,-0.737106,-0.3232,-0.331294, ,-13.0307,5.60238,-0.812797,
48,-0.988893,-1.55237,-0.972676, ,-3.94679,-4.89809,-2.02106,
49,-0.466177,-0.479155,0.228279, ,-4.82625,-4.89542,-0.534324,
0,-0.376179,-0.401619,-1.23716, ,8.56849,-1.12213,2.35079,
1,-0.156331,0.00392526,0.174126, ,-18.8421,-8.37624,3.112,
2,0.371836,-0.0431967,-0.2226, ,7.34086,3.78461,-10.8212,
3,-0.177301,0.261879,-0.237865, ,5.52837,6.25502,2.59422,
4,0.141013,0.162832,-0.188012, ,-8.67461,-0.81799,15.9494,
5,-0.282985,0.487005,0.20326, ,-2.79668,3.93529,-8.9972,
6,0.115385,1.27831,-0.622829, ,1.56965,-4.34345,1.09643,
7,11.2642,-1.78036,8.18943, ,12.0782,-2.19029,9.77649,
8,-0.155274,0.202818,-0.150994, ,-1.19047,15.9092,-2.54451,
9,-0.0154947,0.276009,-0.314443, ,10.2332,4.3143,7.06762,
10,-0.358737,0.0452373,0.11322, ,-4.8926,-8.13717,-17.2889,
11,-0.283527,0.0353714,-0.249879, ,3.75575,9.77899,8.6898,
12,-0.39201,1.01708,-1.28142, ,3.54736,2.75916,6.90175,
13,-0.177985,0.164502,-0.21437, ,-8.90628,12.4694,-6.94005,
14,0.0442186,0.38147,-0.695889, ,13.6388,6.74794,4.7565,
15,-8.86663,2.22083,-2.29296, ,-8.96147,0.82043,-0.98248,
16,-0.0338238,-0.0014247,-0.0751161, ,-3.63984,-6.49855,-15.6702,
17,9.28269,3.02765,2.19315, ,8.63797,3.22004,2.36377,
18,0.708436,0.581715,-0.231335, ,-3.92676,-3.77133,-3.83167,
19,-0.834797,1.43361,0.384277, ,-3.87783,6.54362,0.349158,
20,-0.178424,0.0521157,-0.130123, ,-11.0539,-7.78887,-21.1808,
21,2.81798,1.80859,0.293163, ,5.00378,2.4952,-1.00281,
22,-0.226003,2.96517,2.1702, ,-2.01932,6.7067,5.2646,
23,-1.77393,1.37184,1.48421, ,-1.04339,-0.135989,0.959475,
24,0.224846,0.526782,-0.104487, ,1.59305,-0.845248,-1.30273,
25,-0.324213,-0.0160487,-0.00788361, ,-14.2566,-5.75046,-5.73537,
26,-0.218161,0.147307,-0.290303, ,-5.59013,8.73973,5.20634,
27,-1.4748,-5.39997,14.1133, ,-1.62939,-6.24626,16.3679,
28,-0.330183,0.000269437,-0.0116957, ,3.52132,-3.02871,12.2652,
29,1.01337,-0.294681,1.16624, ,-0.812533,1.05302,-2.53696,
30,-0.341131,0.235832,-0.0835168, ,-5.93707,-21.4587,-8.87723,
31,-0.405557,0.0652336,0.0784694, ,11.86,-6.98956,-7.03324,
32,-0.291812,0.13997,-0.515279, ,-6.10917,-5.35461,-9.29244,
33,0.135555,-1.12268,0.448662, ,9.9862,-8.28325,0.100104,
34,-0.126329,-0.0983963,-0.152719, ,6.88794,-18.6098,13.5032,
35,-7.35233,-6.61564,-9.59187, ,-8.19149,-6.78631,-10.5418,
36,-2.17328,-0.111133,-15.7629, ,-3.15997,-0.395163,-17.4637,
37,0.478533,-0.164239,-1.06458, ,-8.47539,-2.87722,-2.234,
38,-0.27369,0.0466038,-0.0707163, ,12.7713,10.5793,-9.79976,
39,-0.18306,-0.196485,-0.0726603, ,16.8643,-4.4756,5.76235,
40,4.06748,-1.29755,6.03944, ,2.00138,-0.605924,6.20011,
41,-0.248679,-0.198968,-0.0794025, ,-5.92038,-20.2088,20.3445,
42,3.30835,0.422456,-1.00903, ,7.10202,-0.0216332,-5.55522,
43,-0.0176475,-0.433338,-0.113547, ,-5.17357,0.683142,7.7153,
44,-0.290726,0.0721667,-0.0688705, ,-16.5727,-0.0434804,-13.4258,
45,-0.21767,0.0472792,-0.178777, ,5.95277,-8.59593,4.54291,
46,2.10698,-0.346185,4.51707, ,0.0935585,-0.830034,0.714576,
47,-0.7499,-0.317439,-0.332014, ,-12.7936,5.76087,-0.719449,
48,-0.992822,-1.55723,-0.974679, ,-3.92839,-4.8622,-2.00274,
49,-0.470869,-0.483807,0.227576, ,-4.69142,-4.65138,-0.703272,
0,-0.367589,-0.402697,-1.23471, ,8.58975,-1.07866,2.45004,
1,-0.175565,-0.00437685,0.176398, ,-19.2337,-8.30211,2.27142,
2,0.378865,-0.0393368,-0.233383, ,7.02882,3.85996,-10.7827,
3,-0.171899,0.266056,-0.234612, ,5.40203,4.17683,3.25295,
4,0.131715,0.161945,-0.172082, ,-9.29785,-0.887289,15.9296,
5,-0.285726,0.490608,0.193993, ,-2.74042,3.60323,-9.26761,
6,0.116938,1.27387,-0.621696, ,1.55271,-4.43537,1.13213,
7,11.2762,-1.78255,8.19921, ,12.0773,-2.19012,9.77585,
8,-0.157604,0.217577,-0.155204, ,-2.32951,14.7584,-4.21007,
9,-0.00603967,0.279836,-0.306882, ,9.45499,3.82739,7.56153,
10,-0.363713,0.0371983,0.0939445, ,-4.97578,-8.03905,-19.2753,
11,-0.278659,0.046029,-0.239811, ,4.86861,10.6576,10.0679,
12,-0.388448,1.01979,-1.27446, ,3.56178,2.71108,6.96151,
13,-0.187637,0.17699,-0.221121, ,-9.65183,12.488,-6.75066,
14,0.0577556,0.388083,-0.690856, ,13.537,6.61326,5.03255,
15,-8.87559,2.22165,-2.29394, ,-8.95917,0.819879,-0.981902,
16,-0.0385214,-0.00769655,-0.0910642, ,-4.69757,-6.27185,-15.9481,
17,9.29133,3.03087,2.19552, ,8.63605,3.21941,2.36336,
18,0.704366,0.577867,-0.235155, ,-4.07015,-3.84798,-3.81986,
19,-0.83865,1.4401,0.384608, ,-3.85256,6.48932,0.331038,
20,-0.191687,0.0447973,-0.152331, ,-13.2631,-7.3184,-22.2077,
21,2.82297,1.81108,0.292158, ,4.99003,2.4872,-1.00489,
22,-0.228023,2.97187,2.17546, ,-2.01993,6.69477,5.25517,
23,-1.77495,1.37169,1.48515, ,-1.02614,-0.147906,0.942449,
24,0.226239,0.525696,-0.105848, ,1.3936,-1.08537,-1.36091,
25,-0.338105,-0.0192883,-0.0149019, ,-13.8923,-3.23954,-7.01824,
26,-0.22333,0.155917,-0.283033, ,-5.16877,8.60948,7.2698,
27,-1.47643,-5.40621,14.1296, ,-1.62928,-6.24592,16.367,
28,-0.325285,-0.00237065,-0.000326647, ,4.89781,-2.64009,11.369,
29,1.01252,-0.293616,1.16366, ,-0.846496,1.06505,-2.57629,
30,-0.346256,0.213237,-0.0927329, ,-5.12492,-22.5946,-9.21609,
31,-0.392194,0.0576989,0.0705891, ,13.3624,-7.53465,-7.88036,
32,-0.297697,0.134564,-0.523803, ,-5.88509,-5.40556,-8.52306,
33,0.14552,-1.13088,0.44872, ,9.96466,-8.20084,0.0575934,
34,-0.120402,-0.116443,-0.138779, ,5.92767,-18.0472,13.9403,
35,-7.36053,-6.62242,-9.60241, ,-8.19089,-6.78575,-10.5411,
36,-2.17644,-0.111529,-15.7804, ,-3.15987,-0.395167,-17.4628,
37,0.469992,-0.167086,-1.06672, ,-8.54098,-2.84664,-2.13395,
38,-0.2621,0.0581482,-0.0805128, ,11.59,11.5444,-9.79651,
39,-0.167421,-0.200166,-0.0671051, ,15.639,-3.68168,5.55527,
40,4.06948,-1.29816,6.04564, ,1.99949,-0.605152,6.1972,
41,-0.253088,-0.218157,-0.0589356, ,-4.4093,-19.1889,20.4669,
42,3.31544,0.422434,-1.01458, ,7.08727,-0.0217511,-5.5505,
43,-0.0230237,-0.432213,-0.105819, ,-5.37619,1.12434,7.72882,
44,-0.306128,0.0698581,-0.0825625, ,-15.402,-2.30858,-13.6921,
45,-0.212492,0.039519,-0.173949, ,5.1785,-7.76017,4.82766,
46,2.10707,-0.347014,4.51777, ,0.0904778,-0.829183,0.707953,
47,-0.762459,-0.311527,-0.332642, ,-12.5596,5.91195,-0.627655,
48,-0.996732,-1.56206,-0.976663, ,-3.91011,-4.82656,-1.98451,
49,-0.475423,-0.488214,0.226706, ,-4.55373,-4.40759,-0.870174,
0,-0.358979,-0.403732,-1.23216, ,8.61041,-1.03479,2.54942,
1,-0.195168,-0.0125923,0.177788, ,-19.6029,-8.21545,1.3904,
2,0.38559,-0.0354026,-0.244123, ,6.72491,3.93417,-10.74,
3,-0.166837,0.267973,-0.230617, ,5.0614,1.91729,3.99537,
4,0.121776,0.161004,-0.156214, ,-9.93906,-0.940508,15.8686,
5,-0.288406,0.493877,0.184458, ,-2.68024,3.26924,-9.53506,
6,0.118473,1.26934,-0.620528, ,1.53551,-4.52812,1.16808,
7,11.2883,-1.78474,8.20898, ,12.0765,-2.18994,9.77521,
8,-0.161056,0.231298,-0.161149, ,-3.45189,13.7217,-5.94465,
9,0.00263006,0.28321,-0.298865, ,8.66973,3.37359,8.01724,
10,-0.368714,0.0294949,0.0722976, ,-5.00091,-7.70336,-21.6469,
11,-0.272649,0.0575286,-0.228261, ,6.00969,11.4996,11.5504,
12,-0.384872,1.02246,-1.26744, ,3.57618,2.66253,7.02146,
13,-0.197924,0.189406,-0.227913, ,-10.2872,12.4162,-6.79259,
14,0.0711882,0.394563,-0.685553, ,13.4326,6.47987,5.30272,
15,-8.88455,2.22247,-2.29492, ,-8.95687,0.81933,-0.981326,
16,-0.044298,-0.0137295,-0.107231, ,-5.77662,-6.03297,-16.1672,
17,9.29996,3.03409,2.19788, ,8.63414,3.21878,2.36296,
18,0.70015,0.573941,-0.238963, ,-4.21567,-3.92538,-3.80761,
19,-0.842477,1.44654,0.384922, ,-3.8275,6.43548,0.31313,
20,-0.207568,0.037972,-0.175573, ,-15.8805,-6.82526,-23.2415,
21,2.82795,1.81356,0.291151, ,4.97631,2.47924,-1.00696,
22,-0.230043,2.97855,2.18071, ,-2.02052,6.68289,5.24579,
